Date,CL,COST,GIS,HSY,KMB,KO,MDLZ,MNST,PEP,WMT
2019-11-08,61.73691940307617,287.7682189941406,47.35693359375,131.55111694335938,117.05268859863281,46.82172393798828,48.08936309814453,29.079999923706055,120.74546813964844,112.87923431396484
2019-11-11,61.653533935546875,286.0755920410156,47.230648040771484,132.26034545898438,116.82117462158203,46.48990249633789,48.15442657470703,29.014999389648438,120.07432556152344,112.5011978149414
2019-11-12,61.746177673339844,285.7522888183594,47.230648040771484,133.30552673339844,116.95474243164062,46.37331008911133,48.40542984008789,29.200000762939453,119.70243835449219,112.5768051147461
2019-11-13,61.96855926513672,288.0345153808594,47.44713592529297,136.0397491455078,117.90746307373047,47.001075744628906,48.9911003112793,29.475000381469727,120.89057922363281,114.33464050292969
2019-11-14,61.746177673339844,289.6416015625,47.38399124145508,136.5343475341797,117.8807373046875,47.1983642578125,49.1770133972168,29.46500015258789,120.92687225341797,114.02277374267578
2019-11-15,61.49602127075195,288.7572326660156,47.41105270385742,136.0117645263672,117.20404815673828,47.2342414855957,49.10265350341797,29.31999969482422,121.36222839355469,112.34053802490234
2019-11-18,62.2002067565918,289.5940246582031,47.70872116088867,136.88894653320312,117.99651336669922,47.557090759277344,49.34435272216797,29.514999389648438,121.58898162841797,113.64473724365234
2019-11-19,62.227996826171875,287.4068298339844,47.72676086425781,137.70082092285156,118.37047576904297,47.6019287109375,49.000389099121094,29.280000686645508,122.05152893066406,113.30451202392578
2019-11-20,62.27433395385742,285.8188171386719,47.9612922668457,139.15658569335938,119.84854125976562,47.727481842041016,48.72150421142578,29.0,121.29874420166016,112.58625793457031
2019-11-21,61.84811019897461,285.5335693359375,47.21260070800781,137.47093200683594,118.74445343017578,47.49430847167969,48.40542984008789,29.200000762939453,121.45291137695312,113.27616119384766
2019-11-22,61.81105041503906,284.62066650390625,47.52830505371094,137.74295043945312,118.89582061767578,47.557090759277344,48.15442657470703,29.315000534057617,121.59803771972656,112.80363464355469
2019-11-25,62.061222076416016,284.3734436035156,47.555381774902344,137.030029296875,118.73554992675781,47.727481842041016,48.37754440307617,29.329999923706055,121.38035583496094,112.38780212402344
2019-11-26,62.81174087524414,286.4559326171875,48.07856369018555,140.3225860595703,119.82183837890625,48.33729934692383,48.916717529296875,29.81999969482422,123.0763931274414,112.64297485351562
2019-11-27,62.709815979003906,285.9994812011719,48.24092102050781,139.3563995361328,121.32661437988281,48.382144927978516,49.018978118896484,30.045000076293945,123.2668685913086,112.23658752441406
2019-11-29,62.839534759521484,285.0961608886719,48.09659957885742,138.98118591308594,121.3978500366211,48.246620178222656,48.842350006103516,29.90999984741211,123.1943130493164,112.54844665527344
2019-12-02,62.607879638671875,282.79486083984375,48.24092102050781,139.73159790039062,121.36224365234375,48.56284713745117,49.12124252319336,29.905000686645508,123.23968505859375,112.72801971435547
2019-12-03,62.35771942138672,281.159423828125,48.39427185058594,139.58154296875,121.121826171875,48.60801696777344,49.390830993652344,29.4950008392334,122.85871887207031,112.1515121459961
2019-12-04,63.0804443359375,281.9676818847656,48.07856369018555,140.8572998046875,122.42180633544922,49.05072784423828,49.58605194091797,30.19499969482422,124.5275650024414,112.17044067382812
2019-12-05,62.839534759521484,278.71539306640625,48.619781494140625,140.6790313720703,122.47564697265625,48.96037292480469,50.022972106933594,29.959999084472656,124.52296447753906,112.64508819580078
2019-12-06,63.22868347167969,280.4747009277344,48.087581634521484,140.003662109375,122.88833618164062,49.16818618774414,50.050865173339844,30.020000457763672,125.45457458496094,113.70831298828125
2019-12-09,63.562259674072266,280.67437744140625,47.952274322509766,140.27566528320312,122.88833618164062,48.85196304321289,50.35763931274414,30.2450008392334,125.27191925048828,113.3095932006836
2019-12-10,62.94145202636719,281.263916015625,48.024436950683594,140.1443634033203,122.11679077148438,48.58091354370117,50.2553825378418,30.7549991607666,124.45906829833984,113.10075378417969
2019-12-11,62.50596618652344,280.8074951171875,46.52705764770508,140.4914093017578,122.81653594970703,48.74353790283203,50.1345329284668,31.21500015258789,125.2171401977539,112.96785736083984
2019-12-12,62.29286575317383,282.74737548828125,46.59922409057617,137.72421264648438,121.93737030029297,48.91520309448242,49.25139236450195,31.1200008392334,125.2901840209961,113.6893310546875
2019-12-13,63.64564895629883,277.5458068847656,46.54509353637695,138.0337371826172,121.95531463623047,49.16818618774414,49.49309158325195,31.104999542236328,125.98432159423828,114.19245910644531
2019-12-16,63.81242752075195,279.09588623046875,47.248687744140625,137.6866455078125,121.8476791381836,49.16818618774414,49.930015563964844,31.2450008392334,125.18061828613281,114.4297866821289
2019-12-17,62.858070373535156,281.0452575683594,47.059261322021484,135.74493408203125,121.30043029785156,49.16818618774414,50.28327560424805,31.385000228881836,124.36773681640625,115.13229370117188
2019-12-18,63.2564811706543,277.5458068847656,47.970314025878906,136.78614807128906,121.28246307373047,48.707401275634766,50.69230270385742,31.43000030517578,124.18506622314453,113.78425598144531
2019-12-19,63.321346282958984,279.2955017089844,47.98834991455078,137.58348083496094,122.67301177978516,49.07783889770508,51.26866912841797,31.735000610351562,124.6417236328125,113.99310302734375
2019-12-20,63.793888092041016,280.36053466796875,48.060516357421875,138.30580139160156,123.81236267089844,49.66510772705078,51.50107955932617,31.959999084472656,125.96604919433594,114.19245910644531
2019-12-23,63.673439025878906,278.91522216796875,47.555381774902344,137.24581909179688,122.87936401367188,49.61089324951172,50.87822341918945,31.68000030517578,125.16229248046875,112.99633026123047
2019-12-24,63.515926361083984,279.7900085449219,47.78990173339844,137.03944396972656,123.11262512207031,49.43019104003906,51.119930267333984,31.735000610351562,125.02529907226562,113.45201873779297
2019-12-26,63.54372787475586,281.2163391113281,47.284759521484375,137.22702026367188,123.11262512207031,49.71027374267578,50.989776611328125,31.940000534057617,124.8426513671875,113.46147155761719
2019-12-27,64.09965515136719,279.6758728027344,47.97933578491211,138.47462463378906,123.8661880493164,50.00843048095703,51.389522552490234,31.78499984741211,125.61897277832031,113.52793884277344
2019-12-30,63.73831558227539,280.6553955078125,47.573429107666016,137.72421264648438,122.8075942993164,49.93614959716797,51.394195556640625,31.68000030517578,124.9522705078125,113.34757232666016
2019-12-31,63.78461837768555,279.4952087402344,48.31308364868164,137.87428283691406,123.39971923828125,50.00843048095703,51.46894454956055,31.774999618530273,124.82437896728516,112.81596374511719
2020-01-02,63.117496490478516,277.1844482421875,47.02316665649414,135.04139709472656,121.85662841796875,49.68318176269531,50.76811218261719,31.850000381469727,124.04805755615234,112.91089630126953
2020-01-03,63.024845123291016,277.4126892089844,46.851783752441406,136.26083374023438,121.82073974609375,49.4121208190918,50.684017181396484,31.639999389648438,123.87452697753906,111.91412353515625
2020-01-06,63.4603271484375,277.48876953125,47.438114166259766,135.61361694335938,122.08988952636719,49.39406204223633,50.59992599487305,31.690000534057617,124.34945678710938,111.68626403808594
2020-01-07,62.58937072753906,277.0513610839844,47.113380432128906,135.87623596191406,121.98223114013672,49.014591217041016,50.38499450683594,31.844999313354492,122.39494323730469,110.65153503417969
2020-01-08,64.18302917480469,280.2274475097656,47.78990173339844,136.99252319335938,123.16642761230469,49.10493850708008,50.506473541259766,31.90999984741211,123.02513122558594,110.27181243896484
2020-01-09,64.72972869873047,284.7253112792969,47.689762115478516,137.48971557617188,125.11320495605469,49.99939727783203,50.637290954589844,32.125,123.10731506347656,111.41097259521484
2020-01-10,64.9984359741211,282.6521911621094,47.57139587402344,138.95303344726562,125.80397033691406,50.17105484008789,50.693355560302734,32.66999816894531,122.86985778808594,110.48066711425781
2020-01-13,64.98916625976562,285.1532287597656,48.308868408203125,140.41639709472656,126.40505981445312,50.713165283203125,51.01107406616211,32.76499938964844,124.6965103149414,110.0060043334961
2020-01-14,65.12814331054688,285.0390930175781,48.25423812866211,139.6096649169922,126.4858169555664,50.59571075439453,50.637290954589844,32.790000915527344,124.98880004882812,110.29080200195312
2020-01-15,65.6006851196289,286.05657958984375,48.59110641479492,139.3094940185547,127.53543853759766,51.228153228759766,51.1512451171875,32.939998626708984,127.13511657714844,109.4364242553711
2020-01-16,65.55435180664062,288.1581115722656,48.909767150878906,139.74099731445312,128.67477416992188,51.336570739746094,51.57173538208008,33.54999923706055,127.50955200195312,110.02497863769531
2020-01-17,65.95278930664062,289.7271423339844,49.02812957763672,141.50453186035156,129.63473510742188,51.444984436035156,51.543704986572266,33.654998779296875,129.01654052734375,109.13263702392578
2020-01-21,66.05471801757812,297.8860778808594,49.47425079345703,143.36184692382812,129.71543884277344,51.652793884277344,51.8987922668457,33.40999984741211,129.56454467773438,109.73069763183594
2020-01-22,65.74707794189453,296.58331298828125,49.1464958190918,142.9960479736328,129.53602600097656,52.050331115722656,51.83338165283203,33.72999954223633,130.95281982421875,110.21484375
2020-01-23,65.82166290283203,297.524658203125,49.383209228515625,144.2999267578125,129.76927185058594,52.24910354614258,51.80534362792969,33.8849983215332,131.1994171142578,109.93953704833984
2020-01-24,65.53268432617188,295.2710266113281,48.90066909790039,145.0972442626953,128.6658477783203,52.11357116699219,51.47829055786133,33.54999923706055,130.53271484375,108.57254791259766
2020-01-27,65.34623718261719,294.2630310058594,48.45454025268555,143.380615234375,129.15029907226562,51.93287658691406,51.104515075683594,33.29999923706055,129.82028198242188,109.98701477050781
2020-01-28,64.9826889038086,295.59429931640625,48.263343811035156,142.7615203857422,129.984619140625,51.50822830200195,51.25402069091797,33.439998626708984,130.0942840576172,110.68949890136719
2020-01-29,64.16236877441406,294.3865966796875,48.28155517578125,141.78591918945312,128.46844482421875,51.50822830200195,50.98303985595703,33.275001525878906,129.44580078125,110.0155029296875
2020-01-30,64.75897979736328,294.2820739746094,48.91887283325195,148.3428955078125,129.7513427734375,53.17970657348633,54.945064544677734,33.505001068115234,131.36386108398438,110.67052459716797
2020-01-31,68.77667999267578,290.52587890625,47.54408645629883,145.55690002441406,128.50436401367188,52.76409912109375,53.618160247802734,33.29999923706055,129.710693359375,108.68647003173828
2020-02-03,69.84870147705078,287.17864990234375,48.24513244628906,145.06910705566406,128.98880004882812,52.926719665527344,53.77701187133789,33.709999084472656,130.15821838378906,108.47761535644531
