Date,Open,High,Low,Close,Adj Close,Volume
2018-09-07,286.9800109863281,288.70001220703125,286.7099914550781,287.6000061035156,265.2906188964844,73524800
2018-09-10,288.739990234375,289.0400085449219,287.8800048828125,288.1000061035156,265.7518310546875,50210900
2018-09-11,287.3699951171875,289.54998779296875,286.9800109863281,289.04998779296875,266.628173828125,50530500
2018-09-12,289.05999755859375,289.79998779296875,288.2300109863281,289.1199951171875,266.6926574707031,59810800
2018-09-13,290.32000732421875,291.0400085449219,290.0,290.8299865722656,268.2700500488281,51034200
2018-09-14,291.05999755859375,291.2699890136719,290.0,290.8800048828125,268.3161926269531,55079900
2018-09-17,290.82000732421875,290.8599853515625,289.0299987792969,289.3399963378906,266.8956604003906,68244000
2018-09-18,289.5799865722656,291.5799865722656,289.54998779296875,290.9100036621094,268.34381103515625,61930400
2018-09-19,290.9700012207031,291.69000244140625,290.8299865722656,291.2200012207031,268.6299133300781,49080600
2018-09-20,292.6400146484375,293.94000244140625,291.239990234375,293.5799865722656,270.8067321777344,100360600
2018-09-21,293.0899963378906,293.2200012207031,291.80999755859375,291.989990234375,270.559326171875,105479700
2018-09-24,291.3399963378906,291.5,290.3699951171875,291.0199890136719,269.6605224609375,53409600
2018-09-25,291.5299987792969,291.6499938964844,290.4800109863281,290.75,269.4103698730469,44370000
2018-09-26,290.9100036621094,292.239990234375,289.4100036621094,289.8800048828125,268.60418701171875,79739700
2018-09-27,290.4100036621094,291.9100036621094,290.1000061035156,290.69000244140625,269.3547058105469,59249500
2018-09-28,289.989990234375,291.2799987792969,289.95001220703125,290.7200012207031,269.3825378417969,70091400
2018-10-01,292.1099853515625,292.92999267578125,290.9800109863281,291.7300109863281,270.3183898925781,62078900
2018-10-02,291.55999755859375,292.3599853515625,291.1400146484375,291.55999755859375,270.160888671875,47258200
2018-10-03,292.739990234375,293.2099914550781,291.32000732421875,291.7200012207031,270.3092041015625,64694600
2018-10-04,291.17999267578125,291.239990234375,287.6600036621094,289.44000244140625,268.196533203125,111545900
2018-10-05,289.69000244140625,290.2699890136719,286.2200012207031,287.82000732421875,266.6954345703125,105951700
2018-10-08,287.04998779296875,288.2200012207031,285.5,287.82000732421875,266.6954345703125,87742200
2018-10-09,287.3900146484375,288.8599853515625,286.7699890136719,287.3999938964844,266.3062438964844,74339000
2018-10-10,286.8299865722656,286.9100036621094,277.8800048828125,278.29998779296875,257.8741455078125,214731000
2018-10-11,277.0799865722656,278.8999938964844,270.3599853515625,272.1700134277344,252.1940460205078,274840500
2018-10-12,276.7699890136719,277.0899963378906,272.3699951171875,275.95001220703125,255.69664001464844,183186500
2018-10-15,275.54998779296875,277.0400085449219,274.29998779296875,274.3999938964844,254.26034545898438,102263700
2018-10-16,276.6000061035156,280.82000732421875,276.07000732421875,280.3999938964844,259.8199462890625,118255800
2018-10-17,280.44000244140625,281.1499938964844,277.55999755859375,280.45001220703125,259.86639404296875,110626000
2018-10-18,279.3999938964844,280.07000732421875,274.9700012207031,276.3999938964844,256.113525390625,134557500
2018-10-19,277.1300048828125,279.29998779296875,275.4700012207031,276.25,255.97459411621094,139901600
2018-10-22,277.0,277.3599853515625,274.4100036621094,275.010009765625,254.82559204101562,82415800
2018-10-23,270.95001220703125,274.8699951171875,268.6099853515625,273.6099853515625,253.52833557128906,146352700
2018-10-24,273.3299865722656,273.760009765625,264.70001220703125,265.32000732421875,245.84683227539062,177806700
2018-10-25,267.3800048828125,271.80999755859375,266.2300109863281,270.0799865722656,250.25743103027344,138061500
2018-10-26,265.9200134277344,271.0,262.2900085449219,265.3299865722656,245.8560791015625,201574600
2018-10-29,268.79998779296875,270.25,259.8500061035156,263.8599853515625,244.49391174316406,160749100
2018-10-30,263.6700134277344,268.1199951171875,263.1199951171875,267.7699890136719,248.11695861816406,157116000
2018-10-31,270.6499938964844,273.2300109863281,270.1199951171875,270.6300048828125,250.76702880859375,128296300
2018-11-01,271.6000061035156,273.7300109863281,270.3800048828125,273.510009765625,253.4357452392578,99495000
2018-11-02,274.75,275.2300109863281,269.5899963378906,271.8900146484375,251.93460083007812,122634100
2018-11-05,272.44000244140625,274.010009765625,271.3500061035156,273.3900146484375,253.3245086669922,65622500
2018-11-06,273.32000732421875,275.29998779296875,273.25,275.1199951171875,254.92747497558594,60085900
2018-11-07,277.55999755859375,281.1000061035156,277.0799865722656,281.010009765625,260.38525390625,102752100
2018-11-08,280.1099853515625,281.2200012207031,279.2200012207031,280.5,259.9126892089844,65584900
2018-11-09,279.0299987792969,279.239990234375,276.17999267578125,277.760009765625,257.3736877441406,98812600
2018-11-12,277.19000244140625,277.4599914550781,271.989990234375,272.57000732421875,252.56466674804688,99673600
2018-11-13,273.0899963378906,275.3299865722656,271.25,272.05999755859375,252.09207153320312,98176600
2018-11-14,274.1600036621094,274.6099853515625,268.45001220703125,270.20001220703125,250.36863708496094,125335900
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,273.0199890136719,252.9816436767578,135101400
2018-11-16,271.7900085449219,274.75,271.2099914550781,273.7300109863281,253.63958740234375,126668000
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,269.1000061035156,249.3494110107422,103061700
2018-11-20,265.3599853515625,267.0,263.1499938964844,264.1199951171875,244.73484802246094,136021300
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,265.0199890136719,245.56875610351562,75563700
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,263.25,243.9287109375,42807900
2018-11-26,265.7799987792969,267.75,265.3399963378906,267.5,247.86683654785156,79981400
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,268.3999938964844,248.70071411132812,75502400
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,274.5799865722656,254.4270782470703,127629600
2018-11-29,273.7099914550781,275.54998779296875,272.42999267578125,273.9800109863281,253.87115478515625,82346400
2018-11-30,273.80999755859375,276.2799987792969,273.45001220703125,275.6499938964844,255.4186248779297,98204200
2018-12-03,280.2799987792969,280.3999938964844,277.510009765625,279.29998779296875,258.8007507324219,103176300
2018-12-04,278.3699951171875,278.8500061035156,269.8999938964844,270.25,250.4149627685547,177986000
2018-12-06,265.9200134277344,269.9700012207031,262.44000244140625,269.8399963378906,250.0350799560547,204185400
2018-12-07,269.4599914550781,271.2200012207031,262.6300048828125,263.57000732421875,244.22523498535156,161018900
2018-12-10,263.3699951171875,265.1600036621094,258.6199951171875,264.07000732421875,244.6885528564453,151445900
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,264.1300048828125,244.74417114257812,121504400
2018-12-12,267.4700012207031,269.0,265.3699951171875,265.4599914550781,245.9764862060547,97976700
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,265.3699951171875,245.89308166503906,96662700
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,260.4700012207031,241.35276794433594,116961100
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,255.36000061035156,236.61781311035156,165492300
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,255.0800018310547,236.3583221435547,134515100
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,251.25999450683594,232.81871032714844,214992800
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,247.1699981689453,229.02890014648438,252053400
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,240.6999969482422,224.336181640625,255345600
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,234.33999633789062,218.40858459472656,147311600
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,246.17999267578125,229.44363403320312,218485400
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,248.07000732421875,231.20518493652344,186267300
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,247.75,230.9069366455078,153100200
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,249.9199981689453,232.92941284179688,144299400
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,250.17999267578125,233.17169189453125,126925200
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,244.2100067138672,227.60760498046875,144140700
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,252.38999938964844,235.2314910888672,142628800
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,254.3800048828125,237.08621215820312,103139100
2019-01-08,256.82000732421875,257.30999755859375,254.0,256.7699890136719,239.313720703125,102512600
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,257.9700012207031,240.43214416503906,95006600
2019-01-10,256.260009765625,259.1600036621094,255.5,258.8800048828125,241.28028869628906,96823900
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,258.9800109863281,241.37347412109375,73858100
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,239.90086364746094,70908200
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,242.6503143310547,85208300
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,243.23753356933594,77636700
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,245.08290100097656,96118400
2019-01-18,264.9800109863281,266.9800109863281,263.0,266.4599914550781,248.34495544433594,127900300
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,244.98971557617188,115531200
2019-01-23,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,245.50225830078125,86030300
2019-01-24,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,245.63270568847656,59204100
2019-01-25,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,247.71112060546875,96883400
2019-01-28,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,245.82852172851562,85613700
2019-01-29,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,245.50225830078125,66136300
2019-01-30,265.1000061035156,268.5199890136719,264.25,267.5799865722656,249.38880920410156,92473700
2019-01-31,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,251.5790252685547,104012100
2019-02-01,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,251.70021057128906,85782500
2019-02-04,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,253.47100830078125,60744800
2019-02-05,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,254.5334930419922,79552800
2019-02-06,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,254.19798278808594,58347800
2019-02-07,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,251.77484130859375,95482000
2019-02-08,268.75,270.5799865722656,267.8299865722656,270.4700012207031,252.0823211669922,75788900
2019-02-11,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,252.22210693359375,68021400
2019-02-12,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,255.46551513671875,72270200
2019-02-13,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,256.2950134277344,65277200
2019-02-14,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,255.7265167236328,83234400
2019-02-15,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,258.51324462890625,97088700
2019-02-19,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,258.9606018066406,59120800
2019-02-20,277.80999755859375,278.9200134277344,277.25,278.4100036621094,259.4825134277344,76610800
2019-02-21,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,258.55987548828125,64214700
2019-02-22,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,260.16290283203125,78114600
2019-02-25,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,260.51708984375,69030700
2019-02-26,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,260.3306579589844,56844100
2019-02-27,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,260.2189025878906,56921600
2019-02-28,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,259.7341613769531,69268300
2019-03-01,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,261.3558654785156,78880500
2019-03-04,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,260.40521240234375,106494600
2019-03-05,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,260.05108642578125,59114600
2019-03-06,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,258.4759826660156,75039800
2019-03-07,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,256.3136901855469,94885100
2019-03-08,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,255.80104064941406,85795800
2019-03-11,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,259.510498046875,65098900
2019-03-12,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,260.4891357421875,79667500
2019-03-13,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,262.21331787109375,80639200
2019-03-14,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,262.0455627441406,67518400
2019-03-15,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,263.3401794433594,81309000
2019-03-18,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,264.2951354980469,62199800
2019-03-19,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,264.36065673828125,90268100
2019-03-20,282.1600036621094,283.5,280.32000732421875,281.54998779296875,263.5649108886719,84609200
2019-03-21,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,266.5417785644531,79550400
2019-03-22,283.2200012207031,283.79998779296875,279.17999267578125,279.25,261.4118347167969,122659300
2019-03-25,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,261.2151794433594,85575200
2019-03-26,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,263.162353515625,68125900
2019-03-27,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,261.7862243652344,72224700
2019-03-28,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,262.778564453125,56238500
2019-03-29,282.3900146484375,282.8399963378906,281.1400146484375,282.4800109863281,264.4355163574219,82186800
2019-04-01,284.70001220703125,286.1600036621094,284.3999938964844,285.8299865722656,267.5715026855469,77617900
2019-04-02,286.0400085449219,286.2300109863281,285.0899963378906,285.9700012207031,267.7025451660156,40070400
2019-04-03,287.32000732421875,287.760009765625,285.75,286.4200134277344,268.1238708496094,68243200
2019-04-04,286.7799987792969,287.4599914550781,286.010009765625,287.17999267578125,268.83526611328125,48997500
2019-04-05,287.9200134277344,288.6300048828125,287.6000061035156,288.57000732421875,270.1364440917969,58621700
2019-04-08,288.1000061035156,288.9100036621094,287.3699951171875,288.7900085449219,270.3423767089844,53566300
2019-04-09,287.7200012207031,288.0799865722656,286.70001220703125,287.30999755859375,268.9569396972656,66142300
2019-04-10,287.7699890136719,288.3900146484375,287.30999755859375,288.2900085449219,269.87432861328125,52601500
2019-04-11,288.8299865722656,288.8399963378906,287.5799865722656,288.2099914550781,269.7994689941406,55093100
2019-04-12,290.0,290.4700012207031,288.260009765625,290.1600036621094,271.6248779296875,69727800
2019-04-15,290.239990234375,290.3500061035156,289.0799865722656,289.9700012207031,271.447021484375,49596700
2019-04-16,290.95001220703125,291.010009765625,289.5,290.1600036621094,271.6248779296875,52153200
2019-04-17,291.3999938964844,291.42999267578125,288.989990234375,289.45001220703125,270.96026611328125,58268300
2019-04-18,290.1000061035156,290.32000732421875,288.6600036621094,290.0199890136719,271.4938659667969,68708500
2019-04-22,289.1700134277344,290.44000244140625,289.07000732421875,290.2699890136719,271.7278747558594,40160100
2019-04-23,290.67999267578125,293.1400146484375,290.4200134277344,292.8800048828125,274.1711730957031,52246600
2019-04-24,292.7900085449219,293.1600036621094,292.07000732421875,292.2300109863281,273.5626525878906,50392900
2019-04-25,292.1199951171875,292.7799987792969,290.7300109863281,292.04998779296875,273.3941650390625,57770900
2019-04-26,292.1000061035156,293.489990234375,291.239990234375,293.4100036621094,274.66729736328125,50916400
2019-04-29,293.510009765625,294.45001220703125,293.4100036621094,293.8699951171875,275.09783935546875,57197700
2019-04-30,293.489990234375,294.3399963378906,291.9200134277344,294.0199890136719,275.23828125,81111700
2019-05-01,294.7200012207031,294.95001220703125,291.79998779296875,291.80999755859375,273.16943359375,71671900
2019-05-02,291.67999267578125,292.70001220703125,289.5199890136719,291.17999267578125,272.57977294921875,65030200
2019-05-03,292.82000732421875,294.3399963378906,291.29998779296875,294.0299987792969,275.2477111816406,56543700
2019-05-06,289.25,293.30999755859375,288.8999938964844,292.82000732421875,274.1149597167969,107198100
2019-05-07,290.1499938964844,290.80999755859375,285.80999755859375,287.92999267578125,269.5373840332031,144729900
